,age,balance,contact,day,month,duration,campaign,pdays,previous,deposit,job_blue-collar,job_entrepreneur,job_housemaid,job_management,job_retired,job_self-employed,job_services,job_student,job_technician,job_unemployed,job_unknown,marital_married,marital_single,education_secondary,education_tertiary,education_unknown,default_yes,housing_yes,loan_yes,poutcome_other,poutcome_success,poutcome_unknown
4461,29,580,cellular,17,apr,1311,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
4462,29,3317,telephone,4,may,640,7,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
4463,51,955,cellular,17,dec,221,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4464,40,7441,cellular,31,jul,1461,6,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4465,45,377,unknown,19,jun,835,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4466,36,994,cellular,6,may,211,1,90,6,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4467,31,1766,cellular,5,jun,166,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4468,43,-236,cellular,28,jul,745,7,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4469,42,774,cellular,28,jan,997,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4470,46,659,telephone,29,jul,1127,11,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4471,34,149,cellular,22,aug,739,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4472,52,1405,cellular,17,jul,753,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
4473,47,290,cellular,22,jul,1352,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4474,40,595,cellular,3,jun,406,2,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4475,26,4613,cellular,28,may,663,3,196,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4476,45,0,cellular,7,dec,344,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
4477,55,2204,cellular,22,feb,261,1,264,1,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4478,42,576,cellular,3,jun,447,2,96,1,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0
4479,40,3840,cellular,24,sep,232,2,409,2,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4480,43,1358,cellular,10,mar,159,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4481,26,5169,cellular,25,may,397,1,35,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4482,31,0,unknown,10,aug,97,1,782,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
4483,31,533,cellular,11,feb,144,1,91,9,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4484,29,1788,cellular,27,oct,353,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4485,44,1070,cellular,12,aug,137,2,104,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4486,35,80,cellular,4,sep,434,2,94,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4487,36,3254,unknown,27,oct,207,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4488,30,1309,cellular,28,jan,622,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4489,48,0,cellular,19,feb,204,4,182,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
4490,33,1534,cellular,11,jul,1041,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
4491,36,535,cellular,20,apr,150,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4492,46,368,cellular,20,aug,293,1,90,4,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4493,35,415,cellular,4,may,164,2,89,2,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0
4494,46,3434,cellular,8,jun,148,2,101,1,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
4495,32,35,cellular,17,dec,324,3,126,3,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4496,46,2948,cellular,21,nov,893,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4497,54,2473,cellular,5,mar,607,2,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4498,36,1133,cellular,4,aug,293,1,181,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4499,29,306,cellular,18,may,774,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4500,58,-382,cellular,31,jul,644,12,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4501,35,1224,cellular,3,nov,187,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4502,30,5359,cellular,27,may,119,1,98,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4503,31,2166,cellular,13,jul,577,6,182,2,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
4504,35,925,cellular,8,jun,200,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4505,36,495,cellular,5,aug,157,3,97,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4506,34,2374,cellular,9,nov,161,1,209,2,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
4507,28,1925,cellular,25,may,252,1,88,4,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
4508,23,279,cellular,18,may,843,1,370,1,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
4509,46,842,telephone,8,may,833,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
4510,33,6748,cellular,14,aug,1579,2,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
4511,25,-242,cellular,18,may,600,4,332,4,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0
4512,43,3917,cellular,2,mar,154,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4513,38,1711,telephone,30,sep,234,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4514,62,298,cellular,17,nov,709,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4515,33,335,cellular,4,feb,891,2,177,7,yes,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
4516,53,2240,cellular,2,jun,282,2,385,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
4517,38,1478,cellular,12,aug,926,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4518,32,390,cellular,6,sep,440,1,280,1,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4519,24,1234,cellular,21,jul,314,1,156,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4520,26,3704,cellular,19,aug,238,4,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4521,55,890,cellular,22,aug,1329,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
4522,47,3663,cellular,30,mar,364,3,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4523,58,119,cellular,12,may,985,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1
4524,30,167,cellular,10,jul,255,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4525,39,1022,unknown,20,may,1410,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4526,30,305,cellular,4,feb,227,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4527,34,172,cellular,15,jun,177,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4528,34,3047,cellular,30,apr,317,1,160,5,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4529,56,616,cellular,30,apr,225,1,83,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4530,27,453,cellular,19,apr,142,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4531,46,526,cellular,30,apr,523,1,87,2,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4532,32,169,telephone,14,aug,698,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4533,27,1347,telephone,28,dec,824,1,193,11,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4534,36,378,cellular,5,may,1240,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4535,46,2889,cellular,5,may,494,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4536,46,57,unknown,28,may,796,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4537,49,0,telephone,17,oct,223,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4538,39,1293,cellular,3,jun,140,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
4539,33,2085,cellular,9,feb,501,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4540,48,315,unknown,11,feb,271,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4541,38,1627,unknown,16,jun,1323,9,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4542,60,1853,cellular,10,feb,234,1,183,1,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4543,33,1429,cellular,31,aug,268,8,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
4544,64,3951,cellular,28,jan,134,1,91,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4545,22,780,cellular,17,mar,272,3,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
4546,34,674,cellular,7,aug,587,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
4547,36,218,cellular,4,may,619,6,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4548,72,763,cellular,24,apr,384,2,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4549,37,4151,cellular,30,jul,543,4,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
4550,78,2787,telephone,1,jul,372,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4551,31,26,cellular,18,nov,419,1,127,6,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
4552,20,153,unknown,21,jun,100,1,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4553,60,362,cellular,29,jul,816,6,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4554,36,1184,cellular,6,apr,1063,1,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4555,51,6840,telephone,7,jul,257,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
4556,26,3145,cellular,28,dec,1141,1,209,1,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
4557,48,660,cellular,18,feb,318,1,561,2,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4558,49,1311,cellular,8,may,813,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4559,20,215,cellular,24,nov,325,1,95,5,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4560,77,3324,cellular,13,may,289,1,91,5,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4561,42,0,cellular,21,nov,824,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1
4562,31,747,unknown,26,may,543,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4563,56,448,cellular,17,may,556,1,181,2,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0
4564,32,1246,cellular,30,apr,509,1,85,2,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0
4565,33,271,cellular,14,aug,801,2,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4566,33,1271,cellular,15,apr,636,3,330,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4567,54,962,cellular,29,oct,288,3,-1,0,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4568,28,3054,cellular,30,apr,384,1,80,6,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
4569,41,0,cellular,30,oct,373,3,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4570,51,346,cellular,12,nov,134,2,192,3,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4571,43,3550,cellular,20,nov,1154,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4572,36,1379,cellular,25,may,189,1,186,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4573,49,1093,cellular,12,jan,243,2,91,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
4574,47,295,unknown,6,jun,94,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4575,30,129,unknown,26,may,1446,7,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4576,31,636,cellular,4,may,352,4,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
4577,39,4101,cellular,18,feb,146,2,264,1,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
4578,40,3352,telephone,23,oct,138,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4579,48,334,cellular,28,sep,600,2,92,12,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
4580,30,341,cellular,20,nov,478,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
4581,41,8491,cellular,18,nov,929,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4582,33,227,cellular,13,aug,477,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
4583,25,125,cellular,9,feb,215,1,92,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0
4584,49,3608,unknown,13,nov,231,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4585,32,2536,cellular,26,aug,958,6,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4586,64,4688,cellular,21,oct,200,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4587,28,0,cellular,18,feb,209,20,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4588,37,1113,cellular,2,mar,229,1,182,1,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4589,25,1857,cellular,13,apr,295,4,187,6,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
4590,53,2892,cellular,9,apr,527,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4591,62,6,cellular,13,apr,103,1,182,3,yes,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
4592,34,1076,cellular,12,may,152,1,182,6,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4593,26,-930,cellular,14,may,786,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1
4594,39,1382,cellular,11,feb,397,2,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4595,45,2048,cellular,18,oct,310,1,804,1,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
4596,19,608,cellular,12,may,236,1,180,2,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4597,33,-274,cellular,17,apr,715,2,329,2,yes,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
4598,43,132,cellular,27,may,187,2,71,1,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4599,35,344,cellular,27,aug,519,16,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4600,52,2230,cellular,29,oct,423,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4601,28,5679,cellular,9,feb,701,4,-1,0,yes,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4602,35,885,cellular,15,jul,632,6,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
4603,50,3764,telephone,9,sep,214,2,99,4,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4604,37,4017,cellular,30,apr,665,2,196,1,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4605,36,368,unknown,6,may,1597,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1
4606,61,569,cellular,4,aug,219,1,-1,0,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4607,24,272,cellular,16,nov,105,2,94,2,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4608,35,167,cellular,11,jul,614,2,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
4609,32,1388,cellular,30,apr,753,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4610,45,7895,cellular,4,feb,872,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4611,43,2160,cellular,8,sep,261,1,98,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4612,39,1587,cellular,2,jun,171,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
4613,35,1723,cellular,25,jul,862,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4614,23,691,cellular,27,may,1178,1,178,6,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4615,34,243,cellular,18,may,507,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4616,47,3696,cellular,12,jan,758,4,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4617,21,71,cellular,13,jan,169,2,-1,0,yes,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4618,37,0,cellular,8,jun,257,2,97,1,yes,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0
4619,53,3765,unknown,20,jun,1094,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4620,46,977,telephone,2,feb,436,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
4621,26,15161,cellular,2,feb,280,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4622,51,0,cellular,8,mar,124,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1
4623,58,776,telephone,9,jul,990,1,-1,0,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
4624,51,1994,unknown,18,jun,771,2,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4625,33,616,cellular,6,sep,250,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4626,46,3512,cellular,30,oct,175,1,197,1,yes,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4627,34,6529,cellular,14,aug,505,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1
4628,40,0,cellular,21,jul,1080,4,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4629,40,2129,cellular,30,apr,452,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
4630,46,874,cellular,19,nov,819,3,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4631,59,496,cellular,22,oct,738,3,183,1,yes,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
4632,34,1539,cellular,15,jun,441,1,56,1,yes,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
4633,49,348,cellular,30,oct,125,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4634,28,1287,cellular,26,feb,65,1,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
4635,56,12356,cellular,26,may,410,1,551,5,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
4636,28,5763,cellular,5,mar,196,2,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1
4637,33,-267,cellular,20,apr,1030,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4638,37,443,cellular,29,jan,1600,1,-1,0,yes,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1
4639,38,934,cellular,14,may,715,1,-1,0,yes,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4640,25,4859,cellular,12,jan,227,1,-1,0,yes,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1
4641,74,1843,cellular,15,sep,251,2,184,3,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4642,42,1289,cellular,15,jul,250,4,415,2,yes,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
4643,29,19,cellular,3,dec,274,1,230,1,yes,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0
4644,60,8332,cellular,16,mar,279,1,194,7,yes,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
4645,41,5517,cellular,10,jul,584,1,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4646,51,949,cellular,5,aug,1092,1,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
4647,49,-157,cellular,7,jul,491,3,-1,0,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
4648,41,254,cellular,9,jun,183,2,294,2,yes,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4649,31,136,cellular,12,may,228,2,267,1,yes,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4650,25,285,cellular,3,jul,658,3,-1,0,yes,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
4651,32,874,cellular,12,aug,1282,6,-1,0,yes,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
